100 50
17 45 N
17 46 T
17 47 N
17 48 T
17 49 N
17 50 N
18 1 N
18 2 N
18 3 T
18 4 N
18 5 H
18 6 T
18 7 N
18 8 T
18 9 H
18 10 N
18 11 N
18 12 N
18 13 H
18 14 H
18 15 N
18 16 B
18 17 H
18 18 H
18 19 T
18 20 N
18 21 N
18 22 N
18 23 N
18 24 N
18 25 N
18 26 H
18 27 N
18 28 N
18 29 B
18 30 N
18 31 H
18 32 T
18 33 N
18 34 N
18 35 N
18 36 N
18 37 N
18 38 B
18 39 N
18 40 B
18 41 B
18 42 N
18 43 N
18 44 T
18 45 N
18 46 N
18 47 N
18 48 H
18 49 H
18 50 H
19 1 T
19 2 N
19 3 N
19 4 N
19 5 N
19 6 N
19 7 T
19 8 N
19 9 N
19 10 T
19 11 H
19 12 N
19 13 T
19 14 N
19 15 N
19 16 N
19 17 B
19 18 H
19 19 N
19 20 H
19 21 T
19 22 T
19 23 N
19 24 T
19 25 N
19 26 N
19 27 T
19 28 N
19 29 H
19 30 B
19 31 N
19 32 T
19 33 N
19 34 N
19 35 N
19 36 H
19 37 N
19 38 N
19 39 N
19 40 N
19 41 T
19 42 T
19 43 T
19 44 N
19 45 H
19 46 N
19 47 H
19 48 N
19 49 N
19 50 H
20 1 N
20 2 T
20 3 H
20 4 N
20 5 N
20 6 T
20 7 T
20 8 T
20 9 N
20 10 T
20 11 N
20 12 B
20 13 T
20 14 B
20 15 H
20 16 N
20 17 N
20 18 B
20 19 H
20 20 N
20 21 N
20 22 N
20 23 T
20 24 T
20 25 T
20 26 H
20 27 T
20 28 N
20 29 N
20 30 H
20 31 T
20 32 N
20 33 N
20 34 N
20 35 N
20 36 N
20 37 T
20 38 B
20 39 N
20 40 N
20 41 N
20 42 N
20 43 N
20 44 B
20 45 N
20 46 N
20 47 H
20 48 B
20 49 H
20 50 H
21 1 N
21 2 T
21 3 T
21 4 N
21 5 H
21 6 N
21 7 T
21 8 T
21 9 N
21 10 T
21 11 T
21 12 H
21 13 N
21 14 B
21 15 N
21 16 N
21 17 N
21 18 H
21 19 H
21 20 B
21 21 N
21 22 N
21 23 B
21 24 B
21 25 H
21 26 N
21 27 N
21 28 N
21 29 H
21 30 H
21 31 N
21 32 T
21 33 H
21 34 H
21 35 N
21 36 N
21 37 T
21 38 N
21 39 N
21 40 T
21 41 B
21 42 N
21 43 N
21 44 B
21 45 N
21 46 N
21 47 B
21 48 N
21 49 N
21 50 T
22 1 N
22 2 T
22 3 N
22 4 N
22 5 T
22 6 N
22 7 T
22 8 N
22 9 H
22 10 H
22 11 N
22 12 N
22 13 N
22 14 N
22 15 H
22 16 N
22 17 T
22 18 H
22 19 N
22 20 B
22 21 H
22 22 H
22 23 B
22 24 H
22 25 N
22 26 T
22 27 T
22 28 N
22 29 T
22 30 N
22 31 B
22 32 H
22 33 N
22 34 T
22 35 N
22 36 T
22 37 N
22 38 T
22 39 N
22 40 N
22 41 N
22 42 N
22 43 H
22 44 N
22 45 N
22 46 T
22 47 T
22 48 N
22 49 N
22 50 N
23 1 N
23 2 T
23 3 T
23 4 N
23 5 N
23 6 H
23 7 H
23 8 N
23 9 N
23 10 N
23 11 H
23 12 N
23 13 B
23 14 B
23 15 T
23 16 N
23 17 N
23 18 N
23 19 T
23 20 B
23 21 H
23 22 N
23 23 B
23 24 N
23 25 T
23 26 N
23 27 N
23 28 T
23 29 N
23 30 H
23 31 H
23 32 B
23 33 N
23 34 N
23 35 N
23 36 T
23 37 T
23 38 H
23 39 H
23 40 N
23 41 N
23 42 H
23 43 H
23 44 N
23 45 N
23 46 N
23 47 H
23 48 H
23 49 N
23 50 H
24 1 T
24 2 T
24 3 N
24 4 T
24 5 H
24 6 B
24 7 H
24 8 N
24 9 H
24 10 N
24 11 H
24 12 H
24 13 N
24 14 N
24 15 N
24 16 H
24 17 N
24 18 N
24 19 N
24 20 T
24 21 N
24 22 B
24 23 N
24 24 N
24 25 B
24 26 B
24 27 N
24 28 N
24 29 N
24 30 N
24 31 N
24 32 N
24 33 T
24 34 N
24 35 N
24 36 N
24 37 H
24 38 N
24 39 N
24 40 N
24 41 T
24 42 B
24 43 B
24 44 H
24 45 B
24 46 H
24 47 B
24 48 T
24 49 N
24 50 H
25 1 H
25 2 N
25 3 B
25 4 N
25 5 N
25 6 N
25 7 N
25 8 H
25 9 N
25 10 N
25 11 T
25 12 T
25 13 H
25 14 B
25 15 N
25 16 N
25 17 H
25 18 H
25 19 N
25 20 T
25 21 B
25 22 T
25 23 T
25 24 N
25 25 N
25 26 N
25 27 T
25 28 H
25 29 H
25 30 H
25 31 N
25 32 T
25 33 B
25 34 T
25 35 N
25 36 B
25 37 H
25 38 H
25 39 N
25 40 N
25 41 B
25 42 N
25 43 N
25 44 T
25 45 N
25 46 N
25 47 N
25 48 H
25 49 N
25 50 N
26 1 T
26 2 T
26 3 N
26 4 N
26 5 T
26 6 N
26 7 B
26 8 H
26 9 B
26 10 N
26 11 H
26 12 N
26 13 B
26 14 T
26 15 B
26 16 B
26 17 T
26 18 T
26 19 H
26 20 T
26 21 N
26 22 N
26 23 T
26 24 H
26 25 N
26 26 H
26 27 T
26 28 N
26 29 T
26 30 T
26 31 T
26 32 B
26 33 T
26 34 N
26 35 T
26 36 N
26 37 H
26 38 N
26 39 B
26 40 N
26 41 N
26 42 T
26 43 H
26 44 T
26 45 B
26 46 T
26 47 B
26 48 B
26 49 N
26 50 B
27 1 B
27 2 N
27 3 N
27 4 N
27 5 N
27 6 T
27 7 N
27 8 N
27 9 H
27 10 N
27 11 N
27 12 N
27 13 B
27 14 B
27 15 B
27 16 B
27 17 N
27 18 N
27 19 N
27 20 N
27 21 N
27 22 T
27 23 T
27 24 N
27 25 N
27 26 N
27 27 N
27 28 N
27 29 H
27 30 H
27 31 N
27 32 N
27 33 N
27 34 B
27 35 T
27 36 N
27 37 B
27 38 N
27 39 N
27 40 N
27 41 N
27 42 H
27 43 N
27 44 N
27 45 N
27 46 H
27 47 H
27 48 H
27 49 T
27 50 N
28 1 N
28 2 N
28 3 H
28 4 T
28 5 H
28 6 H
28 7 N
28 8 B
28 9 N
28 10 B
28 11 N
28 12 B
28 13 T
28 14 T
28 15 N
28 16 T
28 17 B
28 18 N
28 19 N
28 20 H
28 21 N
28 22 N
28 23 H
28 24 N
28 25 N
28 26 N
28 27 N
28 28 B
28 29 N
28 30 H
28 31 N
28 32 H
28 33 H
28 34 B
28 35 H
28 36 N
28 37 H
28 38 H
28 39 T
28 40 N
28 41 T
28 42 N
28 43 T
28 44 H
28 45 N
28 46 B
28 47 T
28 48 N
28 49 N
28 50 N
29 1 T
29 2 H
29 3 T
29 4 B
29 5 N
29 6 T
29 7 T
29 8 H
29 9 H
29 10 H
29 11 H
29 12 H
29 13 H
29 14 B
29 15 H
29 16 T
29 17 N
29 18 N
29 19 N
29 20 T
29 21 N
29 22 T
29 23 N
29 24 N
29 25 H
29 26 N
29 27 B
29 28 H
29 29 N
29 30 N
29 31 H
29 32 H
29 33 N
29 34 N
29 35 T
29 36 N
29 37 T
29 38 H
29 39 B
29 40 B
29 41 B
29 42 T
29 43 N
29 44 N
29 45 T
29 46 N
29 47 N
29 48 N
29 49 N
29 50 B
30 1 N
30 2 N
30 3 N
30 4 N
30 5 N
30 6 N
30 7 H
30 8 N
30 9 N
30 10 N
30 11 N
30 12 H
30 13 T
30 14 T
30 15 N
30 16 T
30 17 T
30 18 N
30 19 N
30 20 N
30 21 T
30 22 N
30 23 N
30 24 N
30 25 B
30 26 N
30 27 N
30 28 B
30 29 H
30 30 H
30 31 B
30 32 N
30 33 N
30 34 H
30 35 T
30 36 B
30 37 N
30 38 H
30 39 N
30 40 N
30 41 N
30 42 N
30 43 H
30 44 T
30 45 N
30 46 N
30 47 N
30 48 N
30 49 H
30 50 N
31 1 T
31 2 N
31 3 N
31 4 B
31 5 T
31 6 N
31 7 B
31 8 H
31 9 N
31 10 N
31 11 H
31 12 H
31 13 T
31 14 B
31 15 N
31 16 N
31 17 N
31 18 N
31 19 N
31 20 N
31 21 N
31 22 N
31 23 N
31 24 N
31 25 T
31 26 H
31 27 T
31 28 T
31 29 H
31 30 T
31 31 T
31 32 T
31 33 T
31 34 T
31 35 H
31 36 N
31 37 T
31 38 H
31 39 N
31 40 N
31 41 T
31 42 N
31 43 N
31 44 N
31 45 N
31 46 N
31 47 N
31 48 N
31 49 H
31 50 N
32 1 N
32 2 T
32 3 N
32 4 N
32 5 N
32 6 B
32 7 N
32 8 T
32 9 N
32 10 H
32 11 N
32 12 H
32 13 N
32 14 B
32 15 T
32 16 H
32 17 N
32 18 N
32 19 B
32 20 N
32 21 N
32 22 H
32 23 N
32 24 N
32 25 T
32 26 H
32 27 N
32 28 N
32 29 N
32 30 H
32 31 N
32 32 H
32 33 H
32 34 N
32 35 N
32 36 B
32 37 N
32 38 N
32 39 T
32 40 H
32 41 T
32 42 H
32 43 N
32 44 H
32 45 H
32 46 N
32 47 H
32 48 N
32 49 N
32 50 N
33 1 H
33 2 N
33 3 N
33 4 N
33 5 B
33 6 T
33 7 N
33 8 N
33 9 N
33 10 B
33 11 T
33 12 T
33 13 N
33 14 N
33 15 B
33 16 T
33 17 N
33 18 N
33 19 T
33 20 N
33 21 H
33 22 N
33 23 N
33 24 N
33 25 N
33 26 N
33 27 N
33 28 B
33 29 B
33 30 N
33 31 N
33 32 T
33 33 N
33 34 T
33 35 N
33 36 N
33 37 N
33 38 N
33 39 N
33 40 N
33 41 T
33 42 T
33 43 N
33 44 N
33 45 N
33 46 N
33 47 N
33 48 N
33 49 H
33 50 N
34 1 T
34 2 N
34 3 T
34 4 N
34 5 T
34 6 B
34 7 N
34 8 B
34 9 H
34 10 N
34 11 N
34 12 N
34 13 N
34 14 B
34 15 N
34 16 N
34 17 T
34 18 N
34 19 N
34 20 H
34 21 N
34 22 B
34 23 H
34 24 T
34 25 N
34 26 T
34 27 H
34 28 T
34 29 H
34 30 N
34 31 H
34 32 H
34 33 N
34 34 N
34 35 H
34 36 T
34 37 N
34 38 N
34 39 H
34 40 N
34 41 H
34 42 B
34 43 B
34 44 N
34 45 N
34 46 N
34 47 H
34 48 N
34 49 N
34 50 T
35 1 N
35 2 T
35 3 N
35 4 H
35 5 T
35 6 N
35 7 B
35 8 H
35 9 N
35 10 B
35 11 N
35 12 H
35 13 H
35 14 H
35 15 N
35 16 N
35 17 N
35 18 N
35 19 T
35 20 N
35 21 N
35 22 N
35 23 H
35 24 H
35 25 B
35 26 N
35 27 H
35 28 H
35 29 T
35 30 N
35 31 H
35 32 N
35 33 H
35 34 N
35 35 H
35 36 B
35 37 H
35 38 H
35 39 N
35 40 H
35 41 H
35 42 H
35 43 T
35 44 H
35 45 T
35 46 N
35 47 B
35 48 N
35 49 H
35 50 T
36 1 B
36 2 N
36 3 T
36 4 T
36 5 N
36 6 N
36 7 N
36 8 H
36 9 T
36 10 N
36 11 B
36 12 N
36 13 N
36 14 H
36 15 N
36 16 N
36 17 N
36 18 H
36 19 B
36 20 T
36 21 N
36 22 H
36 23 N
36 24 B
36 25 B
36 26 T
36 27 T
36 28 T
36 29 H
36 30 N
36 31 N
36 32 H
36 33 N
36 34 N
36 35 B
36 36 T
36 37 N
36 38 N
36 39 T
36 40 T
36 41 H
36 42 B
36 43 H
36 44 N
36 45 N
36 46 N
36 47 N
36 48 N
36 49 H
36 50 N
37 1 T
37 2 N
37 3 T
37 4 N
37 5 H
37 6 H
37 7 T
37 8 B
37 9 N
37 10 B
37 11 N
37 12 H
37 13 N
37 14 H
37 15 N
37 16 H
37 17 N
37 18 T
37 19 N
37 20 H
37 21 T
37 22 B
37 23 T
37 24 H
37 25 T
37 26 T
37 27 H
37 28 N
37 29 H
37 30 N
37 31 N
37 32 N
37 33 T
37 34 T
37 35 N
37 36 N
37 37 N
37 38 T
37 39 N
37 40 N
37 41 N
37 42 H
37 43 N
37 44 T
37 45 N
37 46 N
37 47 H
37 48 H
37 49 T
37 50 T
38 1 N
38 2 H
38 3 N
38 4 N
38 5 H
38 6 N
38 7 N
38 8 T
38 9 H
38 10 T
38 11 N
38 12 N
38 13 H
38 14 N
38 15 N
38 16 B
38 17 N
38 18 N
38 19 T
38 20 N
38 21 T
38 22 N
38 23 N
38 24 N
38 25 T
38 26 H
38 27 N
38 28 N
38 29 N
38 30 T
38 31 N
38 32 N
38 33 N
38 34 T
38 35 B
38 36 N
38 37 H
38 38 N
38 39 N
38 40 T
38 41 H
38 42 T
38 43 T
38 44 H
38 45 T
38 46 N
38 47 H
38 48 H
38 49 N
38 50 T
39 1 N
39 2 H
39 3 N
39 4 N
39 5 T
39 6 N
39 7 N
39 8 T
39 9 N
39 10 T
39 11 N
39 12 H
39 13 N
39 14 H
39 15 B
39 16 N
39 17 B
39 18 H
39 19 N
39 20 B
39 21 N
39 22 H
39 23 T
39 24 H
39 25 H
39 26 T
39 27 H
39 28 N
39 29 N
39 30 H
39 31 N
39 32 H
39 33 H
39 34 H
39 35 H
39 36 N
39 37 N
39 38 T
39 39 T
39 40 H
39 41 N
39 42 H
39 43 N
39 44 N
39 45 B
39 46 H
39 47 N
39 48 N
39 49 T
39 50 N
40 1 T
40 2 N
40 3 B
40 4 N
40 5 N
40 6 N
40 7 H
40 8 H
40 9 N
40 10 H
40 11 B
40 12 N
40 13 B
40 14 T
40 15 H
40 16 N
40 17 N
40 18 H
40 19 N
40 20 H
40 21 T
40 22 N
40 23 N
40 24 T
40 25 N
40 26 N
40 27 N
40 28 N
40 29 N
40 30 B
40 31 B
40 32 N
40 33 B
40 34 B
40 35 T
40 36 N
40 37 T
40 38 N
40 39 B
40 40 N
40 41 N
40 42 H
40 43 B
40 44 H
40 45 H
40 46 T
40 47 T
40 48 H
40 49 H
40 50 N
41 1 B
41 2 H
41 3 N
41 4 H
41 5 H
41 6 H
41 7 T
41 8 N
41 9 H
41 10 H
41 11 T
41 12 N
41 13 B
41 14 T
41 15 T
41 16 H
41 17 H
41 18 N
41 19 N
41 20 N
41 21 N
41 22 N
41 23 T
41 24 N
41 25 T
41 26 H
41 27 H
41 28 N
41 29 T
41 30 N
41 31 H
41 32 N
41 33 N
41 34 N
41 35 N
41 36 N
41 37 H
41 38 N
41 39 N
41 40 H
41 41 N
41 42 N
41 43 N
41 44 N
41 45 H
41 46 N
41 47 H
41 48 H
41 49 N
41 50 N
42 1 T
42 2 N
42 3 B
42 4 H
42 5 T
42 6 H
42 7 N
42 8 T
42 9 T
42 10 T
42 11 H
42 12 T
42 13 T
42 14 H
42 15 T
42 16 H
42 17 N
42 18 N
42 19 T
42 20 T
42 21 N
42 22 B
42 23 N
42 24 N
42 25 H
42 26 N
42 27 N
42 28 T
42 29 N
42 30 N
42 31 H
42 32 B
42 33 N
42 34 N
42 35 N
42 36 N
42 37 H
42 38 T
42 39 T
42 40 B
42 41 N
42 42 T
42 43 H
42 44 N
42 45 N
42 46 N
42 47 N
42 48 B
42 49 B
42 50 H
43 1 T
43 2 N
43 3 N
43 4 H
43 5 N
43 6 T
43 7 N
43 8 H
43 9 N
43 10 B
43 11 N
43 12 H
43 13 B
43 14 N
43 15 N
43 16 N
43 17 B
43 18 N
43 19 N
43 20 T
43 21 N
43 22 N
43 23 T
43 24 N
43 25 N
43 26 T
43 27 N
43 28 N
43 29 N
43 30 N
43 31 N
43 32 N
43 33 N
43 34 N
43 35 T
43 36 T
43 37 N
43 38 N
43 39 N
43 40 N
43 41 N
43 42 H
43 43 T
43 44 N
43 45 N
43 46 N
43 47 N
43 48 T
43 49 N
43 50 T
44 1 N
44 2 H
44 3 N
44 4 H
44 5 N
44 6 N
44 7 T
44 8 N
44 9 T
44 10 N
44 11 N
44 12 T
44 13 H
44 14 N
44 15 N
44 16 B
44 17 N
44 18 N
44 19 H
44 20 B
44 21 N
44 22 T
44 23 N
44 24 N
44 25 N
44 26 B
44 27 H
44 28 N
44 29 T
44 30 H
44 31 N
44 32 T
44 33 N
44 34 T
44 35 H
44 36 N
44 37 N
44 38 N
44 39 N
44 40 N
44 41 H
44 42 N
44 43 N
44 44 T
44 45 N
44 46 N
44 47 N
44 48 T
44 49 N
44 50 T
45 1 N
45 2 H
45 3 T
45 4 N
45 5 N
45 6 H
45 7 N
45 8 N
45 9 B
45 10 T
45 11 H
45 12 N
45 13 T
45 14 B
45 15 N
45 16 T
45 17 B
45 18 N
45 19 N
45 20 T
45 21 H
45 22 B
45 23 N
45 24 N
45 25 N
45 26 T
45 27 N
45 28 N
45 29 T
45 30 T
45 31 N
45 32 T
45 33 N
45 34 T
45 35 N
45 36 N
45 37 H
45 38 N
45 39 N
45 40 T
45 41 N
45 42 T
45 43 T
45 44 N
45 45 N
45 46 N
45 47 B
45 48 T
45 49 N
45 50 N
46 1 T
46 2 H
46 3 N
46 4 N
46 5 N
46 6 B
46 7 N
46 8 N
46 9 B
46 10 H
46 11 H
46 12 N
46 13 N
46 14 N
46 15 T
46 16 T
46 17 H
46 18 H
46 19 H
46 20 H
46 21 H
46 22 H
46 23 N
46 24 T
46 25 T
46 26 H
46 27 H
46 28 H
46 29 N
46 30 T
46 31 N
46 32 T
46 33 N
46 34 N
46 35 N
46 36 N
46 37 N
46 38 B
46 39 N
46 40 H
46 41 T
46 42 T
46 43 H
46 44 T
46 45 N
46 46 H
46 47 N
46 48 N
46 49 H
46 50 T
47 1 N
47 2 N
47 3 N
47 4 H
47 5 N
47 6 B
47 7 N
47 8 N
47 9 H
47 10 T
47 11 T
47 12 T
47 13 N
47 14 B
47 15 T
47 16 H
47 17 T
47 18 N
47 19 N
47 20 N
47 21 N
47 22 H
47 23 N
47 24 N
47 25 N
47 26 N
47 27 T
47 28 T
47 29 T
47 30 N
47 31 T
47 32 N
