100 50
12 9 N
12 10 N
12 11 T
12 12 N
12 13 H
12 14 N
12 15 H
12 16 T
12 17 B
12 18 T
12 19 N
12 20 H
12 21 T
12 22 H
12 23 N
12 24 H
12 25 N
12 26 H
12 27 T
12 28 N
12 29 N
12 30 T
12 31 H
12 32 H
12 33 T
12 34 H
12 35 B
12 36 N
12 37 N
12 38 N
12 39 N
12 40 N
12 41 N
12 42 T
12 43 N
12 44 N
12 45 B
12 46 N
12 47 N
12 48 N
12 49 N
12 50 N
13 1 N
13 2 N
13 3 N
13 4 N
13 5 N
13 6 T
13 7 H
13 8 N
13 9 H
13 10 T
13 11 T
13 12 N
13 13 N
13 14 H
13 15 N
13 16 N
13 17 N
13 18 H
13 19 N
13 20 N
13 21 N
13 22 N
13 23 N
13 24 N
13 25 N
13 26 N
13 27 N
13 28 N
13 29 B
13 30 H
13 31 N
13 32 H
13 33 N
13 34 H
13 35 N
13 36 N
13 37 T
13 38 N
13 39 T
13 40 N
13 41 N
13 42 N
13 43 N
13 44 N
13 45 N
13 46 H
13 47 N
13 48 T
13 49 N
13 50 N
14 1 T
14 2 H
14 3 N
14 4 H
14 5 N
14 6 T
14 7 T
14 8 B
14 9 T
14 10 N
14 11 B
14 12 N
14 13 B
14 14 N
14 15 T
14 16 N
14 17 N
14 18 N
14 19 N
14 20 B
14 21 H
14 22 N
14 23 H
14 24 T
14 25 B
14 26 B
14 27 N
14 28 N
14 29 N
14 30 N
14 31 N
14 32 H
14 33 N
14 34 H
14 35 T
14 36 N
14 37 H
14 38 N
14 39 B
14 40 N
14 41 T
14 42 B
14 43 N
14 44 H
14 45 N
14 46 N
14 47 T
14 48 N
14 49 N
14 50 N
15 1 N
15 2 H
15 3 T
15 4 T
15 5 N
15 6 T
15 7 H
15 8 H
15 9 N
15 10 N
15 11 B
15 12 H
15 13 N
15 14 N
15 15 N
15 16 N
15 17 T
15 18 N
15 19 N
15 20 N
15 21 N
15 22 T
15 23 N
15 24 N
15 25 T
15 26 N
15 27 H
15 28 B
15 29 T
15 30 T
15 31 N
15 32 N
15 33 H
15 34 T
15 35 N
15 36 H
15 37 H
15 38 N
15 39 N
15 40 N
15 41 B
15 42 B
15 43 T
15 44 T
15 45 N
15 46 B
15 47 N
15 48 B
15 49 N
15 50 N
16 1 H
16 2 B
16 3 B
16 4 N
16 5 B
16 6 T
16 7 H
16 8 H
16 9 N
16 10 N
16 11 T
16 12 B
16 13 B
16 14 N
16 15 N
16 16 N
16 17 N
16 18 N
16 19 N
16 20 B
16 21 T
16 22 N
16 23 N
16 24 H
16 25 H
16 26 N
16 27 B
16 28 B
16 29 N
16 30 H
16 31 N
16 32 B
16 33 N
16 34 N
16 35 H
16 36 N
16 37 N
16 38 H
16 39 T
16 40 T
16 41 N
16 42 N
16 43 T
16 44 H
16 45 N
16 46 N
16 47 T
16 48 N
16 49 N
16 50 N
17 1 B
17 2 B
17 3 N
17 4 N
17 5 N
17 6 N
17 7 N
17 8 H
17 9 N
17 10 N
17 11 T
17 12 N
17 13 N
17 14 N
17 15 N
17 16 T
17 17 N
17 18 N
17 19 N
17 20 H
17 21 T
17 22 H
17 23 N
17 24 H
17 25 N
17 26 H
17 27 T
17 28 N
17 29 H
17 30 N
17 31 B
17 32 H
17 33 T
17 34 N
17 35 N
17 36 N
17 37 T
17 38 N
17 39 H
17 40 B
17 41 N
17 42 T
17 43 N
17 44 T
17 45 H
17 46 N
17 47 N
17 48 N
17 49 H
17 50 N
18 1 T
18 2 N
18 3 B
18 4 T
18 5 H
18 6 H
18 7 T
18 8 T
18 9 B
18 10 H
18 11 N
18 12 N
18 13 N
18 14 N
18 15 T
18 16 N
18 17 N
18 18 T
18 19 N
18 20 N
18 21 N
18 22 T
18 23 N
18 24 H
18 25 T
18 26 N
18 27 H
18 28 B
18 29 N
18 30 B
18 31 H
18 32 N
18 33 N
18 34 T
18 35 N
18 36 T
18 37 N
18 38 B
18 39 H
18 40 N
18 41 H
18 42 N
18 43 N
18 44 N
18 45 H
18 46 B
18 47 N
18 48 N
18 49 H
18 50 H
19 1 H
19 2 N
19 3 N
19 4 N
19 5 N
19 6 H
19 7 H
19 8 T
19 9 H
19 10 T
19 11 N
19 12 N
19 13 N
19 14 N
19 15 H
19 16 N
19 17 T
19 18 B
19 19 B
19 20 T
19 21 H
19 22 N
19 23 H
19 24 N
19 25 N
19 26 H
19 27 N
19 28 N
19 29 N
19 30 H
19 31 B
19 32 N
19 33 N
19 34 B
19 35 N
19 36 T
19 37 N
19 38 N
19 39 N
19 40 N
19 41 N
19 42 H
19 43 N
19 44 H
19 45 T
19 46 B
19 47 N
19 48 N
19 49 N
19 50 N
20 1 N
20 2 N
20 3 N
20 4 T
20 5 N
20 6 T
20 7 N
20 8 N
20 9 H
20 10 N
20 11 H
20 12 H
20 13 N
20 14 N
20 15 N
20 16 N
20 17 N
20 18 T
20 19 T
20 20 T
20 21 H
20 22 B
20 23 H
20 24 N
20 25 H
20 26 N
20 27 N
20 28 N
20 29 N
20 30 T
20 31 T
20 32 N
20 33 N
20 34 T
20 35 N
20 36 N
20 37 T
20 38 T
20 39 N
20 40 B
20 41 N
20 42 T
20 43 N
20 44 N
20 45 N
20 46 N
20 47 T
20 48 B
20 49 N
20 50 N
21 1 N
21 2 T
21 3 N
21 4 H
21 5 B
21 6 N
21 7 H
21 8 N
21 9 B
21 10 T
21 11 N
21 12 N
21 13 B
21 14 T
21 15 T
21 16 H
21 17 B
21 18 N
21 19 H
21 20 T
21 21 T
21 22 N
21 23 N
21 24 N
21 25 T
21 26 B
21 27 N
21 28 T
21 29 H
21 30 H
21 31 N
21 32 T
21 33 B
21 34 H
21 35 T
21 36 N
21 37 H
21 38 H
21 39 B
21 40 N
21 41 N
21 42 N
21 43 N
21 44 N
21 45 N
21 46 B
21 47 T
21 48 T
21 49 B
21 50 N
22 1 N
22 2 N
22 3 H
22 4 T
22 5 N
22 6 N
22 7 N
22 8 N
22 9 T
22 10 T
22 11 N
22 12 N
22 13 N
22 14 N
22 15 B
22 16 T
22 17 N
22 18 B
22 19 N
22 20 N
22 21 N
22 22 T
22 23 N
22 24 H
22 25 T
22 26 H
22 27 N
22 28 N
22 29 N
22 30 N
22 31 H
22 32 N
22 33 T
22 34 B
22 35 T
22 36 N
22 37 T
22 38 B
22 39 H
22 40 H
22 41 N
22 42 T
22 43 N
22 44 N
22 45 N
22 46 H
22 47 N
22 48 N
22 49 N
22 50 T
23 1 H
23 2 N
23 3 B
23 4 H
23 5 N
23 6 T
23 7 T
23 8 N
23 9 N
23 10 B
23 11 N
23 12 N
23 13 N
23 14 N
23 15 N
23 16 N
23 17 N
23 18 H
23 19 N
23 20 N
23 21 H
23 22 H
23 23 H
23 24 H
23 25 T
23 26 N
23 27 H
23 28 H
23 29 N
23 30 T
23 31 T
23 32 H
23 33 H
23 34 N
23 35 B
23 36 N
23 37 N
23 38 N
23 39 H
23 40 T
23 41 N
23 42 T
23 43 T
23 44 N
23 45 H
23 46 N
23 47 H
23 48 H
23 49 H
23 50 H
24 1 N
24 2 N
24 3 N
24 4 B
24 5 N
24 6 B
24 7 N
24 8 N
24 9 N
24 10 N
24 11 N
24 12 T
24 13 H
24 14 T
24 15 B
24 16 T
24 17 N
24 18 N
24 19 T
24 20 N
24 21 N
24 22 N
24 23 N
24 24 N
24 25 H
24 26 H
24 27 H
24 28 N
24 29 T
24 30 B
24 31 N
24 32 N
24 33 H
24 34 N
24 35 N
24 36 N
24 37 T
24 38 N
24 39 T
24 40 B
24 41 H
24 42 N
24 43 T
24 44 N
24 45 N
24 46 N
24 47 N
24 48 B
24 49 N
24 50 H
25 1 H
25 2 N
25 3 H
25 4 B
25 5 N
25 6 N
25 7 T
25 8 N
25 9 N
25 10 N
25 11 B
25 12 N
25 13 H
25 14 N
25 15 T
25 16 H
25 17 N
25 18 T
25 19 B
25 20 H
25 21 T
25 22 T
25 23 H
25 24 N
25 25 T
25 26 N
25 27 N
25 28 T
25 29 H
25 30 N
25 31 N
25 32 T
25 33 N
25 34 H
25 35 N
25 36 N
25 37 H
25 38 N
25 39 N
25 40 B
25 41 B
25 42 T
25 43 B
25 44 N
25 45 N
25 46 T
25 47 T
25 48 H
25 49 B
25 50 N
26 1 N
26 2 N
26 3 N
26 4 N
26 5 T
26 6 H
26 7 N
26 8 T
26 9 B
26 10 N
26 11 H
26 12 T
26 13 H
26 14 B
26 15 H
26 16 N
26 17 T
26 18 N
26 19 B
26 20 N
26 21 T
26 22 N
26 23 T
26 24 T
26 25 H
26 26 N
26 27 H
26 28 H
26 29 N
26 30 H
26 31 T
26 32 H
26 33 N
26 34 N
26 35 H
26 36 H
26 37 N
26 38 B
26 39 N
26 40 H
26 41 N
26 42 H
26 43 N
26 44 T
26 45 N
26 46 H
26 47 T
26 48 N
26 49 T
26 50 T
27 1 H
27 2 B
27 3 T
27 4 T
27 5 H
27 6 N
27 7 N
27 8 N
27 9 N
27 10 N
27 11 T
27 12 H
27 13 N
27 14 N
27 15 H
27 16 T
27 17 N
27 18 N
27 19 H
27 20 H
27 21 H
27 22 N
27 23 N
27 24 N
27 25 H
27 26 N
27 27 N
27 28 N
27 29 N
27 30 N
27 31 N
27 32 N
27 33 H
27 34 H
27 35 N
27 36 H
27 37 N
27 38 N
27 39 T
27 40 N
27 41 H
27 42 N
27 43 N
27 44 T
27 45 H
27 46 H
27 47 B
27 48 N
27 49 T
27 50 N
28 1 N
28 2 N
28 3 H
28 4 T
28 5 N
28 6 N
28 7 N
28 8 H
28 9 H
28 10 H
28 11 H
28 12 T
28 13 N
28 14 H
28 15 N
28 16 N
28 17 N
28 18 N
28 19 N
28 20 N
28 21 H
28 22 N
28 23 N
28 24 N
28 25 H
28 26 T
28 27 N
28 28 N
28 29 N
28 30 B
28 31 H
28 32 N
28 33 N
28 34 N
28 35 N
28 36 N
28 37 H
28 38 N
28 39 N
28 40 T
28 41 N
28 42 N
28 43 N
28 44 T
28 45 N
28 46 T
28 47 N
28 48 H
28 49 N
28 50 N
29 1 N
29 2 T
29 3 H
29 4 N
29 5 N
29 6 H
29 7 T
29 8 T
29 9 H
29 10 T
29 11 T
29 12 T
29 13 T
29 14 N
29 15 N
29 16 B
29 17 N
29 18 B
29 19 N
29 20 N
29 21 N
29 22 N
29 23 N
29 24 B
29 25 N
29 26 H
29 27 H
29 28 B
29 29 T
29 30 H
29 31 N
29 32 H
29 33 N
29 34 N
29 35 N
29 36 T
29 37 T
29 38 N
29 39 T
29 40 B
29 41 B
29 42 T
29 43 N
29 44 N
29 45 B
29 46 N
29 47 T
29 48 T
29 49 T
29 50 N
30 1 H
30 2 B
30 3 N
30 4 N
30 5 N
30 6 H
30 7 H
30 8 H
30 9 H
30 10 N
30 11 N
30 12 T
30 13 N
30 14 N
30 15 H
30 16 N
30 17 N
30 18 N
30 19 B
30 20 B
30 21 N
30 22 B
30 23 N
30 24 H
30 25 H
30 26 N
30 27 N
30 28 N
30 29 H
30 30 N
30 31 N
30 32 H
30 33 N
30 34 B
30 35 B
30 36 N
30 37 N
30 38 T
30 39 N
30 40 N
30 41 B
30 42 N
30 43 N
30 44 N
30 45 N
30 46 H
30 47 N
30 48 N
30 49 N
30 50 T
31 1 H
31 2 T
31 3 N
31 4 N
31 5 N
31 6 T
31 7 N
31 8 N
31 9 T
31 10 T
31 11 N
31 12 B
31 13 N
31 14 N
31 15 T
31 16 T
31 17 N
31 18 T
31 19 N
31 20 H
31 21 N
31 22 T
31 23 N
31 24 B
31 25 H
31 26 T
31 27 N
31 28 N
31 29 N
31 30 N
31 31 N
31 32 B
31 33 H
31 34 N
31 35 H
31 36 N
31 37 N
31 38 N
31 39 T
31 40 T
31 41 H
31 42 T
31 43 N
31 44 N
31 45 T
31 46 N
31 47 H
31 48 N
31 49 B
31 50 N
32 1 N
32 2 N
32 3 B
32 4 N
32 5 N
32 6 N
32 7 T
32 8 B
32 9 T
32 10 T
32 11 T
32 12 N
32 13 H
32 14 N
32 15 H
32 16 H
32 17 T
32 18 N
32 19 N
32 20 H
32 21 N
32 22 H
32 23 N
32 24 B
32 25 T
32 26 N
32 27 N
32 28 N
32 29 H
32 30 H
32 31 H
32 32 N
32 33 T
32 34 T
32 35 T
32 36 N
32 37 T
32 38 N
32 39 N
32 40 N
32 41 N
32 42 N
32 43 N
32 44 N
32 45 T
32 46 T
32 47 N
32 48 T
32 49 N
32 50 N
33 1 N
33 2 T
33 3 T
33 4 N
33 5 N
33 6 N
33 7 N
33 8 N
33 9 N
33 10 N
33 11 H
33 12 B
33 13 T
33 14 N
33 15 H
33 16 N
33 17 N
33 18 N
33 19 T
33 20 N
33 21 N
33 22 N
33 23 N
33 24 N
33 25 N
33 26 N
33 27 N
33 28 N
33 29 H
33 30 N
33 31 N
33 32 T
33 33 H
33 34 H
33 35 N
33 36 N
33 37 T
33 38 B
33 39 H
33 40 N
33 41 T
33 42 N
33 43 H
33 44 B
33 45 B
33 46 N
33 47 N
33 48 B
33 49 N
33 50 N
34 1 N
34 2 N
34 3 T
34 4 T
34 5 N
34 6 N
34 7 H
34 8 T
34 9 N
34 10 T
34 11 N
34 12 H
34 13 N
34 14 N
34 15 H
34 16 N
34 17 N
34 18 T
34 19 N
34 20 T
34 21 N
34 22 N
34 23 N
34 24 H
34 25 N
34 26 N
34 27 N
34 28 N
34 29 N
34 30 N
34 31 N
34 32 N
34 33 B
34 34 N
34 35 N
34 36 N
34 37 N
34 38 N
34 39 T
34 40 B
34 41 T
34 42 T
34 43 N
34 44 T
34 45 N
34 46 H
34 47 H
34 48 H
34 49 N
34 50 N
35 1 N
35 2 H
35 3 N
35 4 N
35 5 B
35 6 H
35 7 N
35 8 N
35 9 T
35 10 T
35 11 N
35 12 T
35 13 T
35 14 T
35 15 N
35 16 T
35 17 T
35 18 N
35 19 N
35 20 N
35 21 H
35 22 H
35 23 H
35 24 N
35 25 H
35 26 N
35 27 H
35 28 T
35 29 H
35 30 T
35 31 N
35 32 H
35 33 H
35 34 H
35 35 B
35 36 N
35 37 N
35 38 T
35 39 N
35 40 N
35 41 N
35 42 H
35 43 N
35 44 N
35 45 T
35 46 N
35 47 N
35 48 N
35 49 T
35 50 N
36 1 B
36 2 N
36 3 T
36 4 N
36 5 T
36 6 T
36 7 N
36 8 H
36 9 N
36 10 H
36 11 N
36 12 N
36 13 N
36 14 H
36 15 N
36 16 N
36 17 N
36 18 T
36 19 N
36 20 H
36 21 N
36 22 B
36 23 H
36 24 N
36 25 N
36 26 N
36 27 B
36 28 N
36 29 N
36 30 T
36 31 T
36 32 N
36 33 H
36 34 N
36 35 T
36 36 H
36 37 H
36 38 B
36 39 H
36 40 N
36 41 B
36 42 N
36 43 T
36 44 T
36 45 H
36 46 N
36 47 N
36 48 N
36 49 H
36 50 H
37 1 N
37 2 N
37 3 N
37 4 N
37 5 N
37 6 H
37 7 N
37 8 H
37 9 T
37 10 N
37 11 N
37 12 B
37 13 N
37 14 T
37 15 B
37 16 H
37 17 N
37 18 T
37 19 N
37 20 T
37 21 N
37 22 N
37 23 N
37 24 H
37 25 H
37 26 H
37 27 H
37 28 H
37 29 H
37 30 N
37 31 N
37 32 T
37 33 H
37 34 N
37 35 N
37 36 T
37 37 N
37 38 N
37 39 T
37 40 T
37 41 N
37 42 N
37 43 T
37 44 T
37 45 T
37 46 N
37 47 N
37 48 B
37 49 H
37 50 T
38 1 B
38 2 N
38 3 N
38 4 B
38 5 T
38 6 N
38 7 T
38 8 T
38 9 H
38 10 B
38 11 T
38 12 H
38 13 N
38 14 N
38 15 H
38 16 T
38 17 N
38 18 N
38 19 H
38 20 H
38 21 T
38 22 N
38 23 N
38 24 N
38 25 N
38 26 H
38 27 B
38 28 T
38 29 N
38 30 N
38 31 T
38 32 T
38 33 H
38 34 N
38 35 N
38 36 B
38 37 T
38 38 N
38 39 N
38 40 T
38 41 N
38 42 H
38 43 N
38 44 T
38 45 T
38 46 T
38 47 T
38 48 T
38 49 N
38 50 T
39 1 H
39 2 N
39 3 N
39 4 N
39 5 N
39 6 N
39 7 B
39 8 N
39 9 T
39 10 N
39 11 H
39 12 N
39 13 N
39 14 B
39 15 N
39 16 B
39 17 H
39 18 N
39 19 N
39 20 N
39 21 N
39 22 H
39 23 N
39 24 N
39 25 N
39 26 T
39 27 N
39 28 N
39 29 N
39 30 T
39 31 N
39 32 B
39 33 T
39 34 B
39 35 T
39 36 H
39 37 H
39 38 T
39 39 N
39 40 H
39 41 N
39 42 N
39 43 T
39 44 N
39 45 B
39 46 B
39 47 H
39 48 B
39 49 T
39 50 H
40 1 N
40 2 N
40 3 T
40 4 T
40 5 N
40 6 N
40 7 N
40 8 T
40 9 N
40 10 B
40 11 H
40 12 T
40 13 N
40 14 N
40 15 N
40 16 N
40 17 N
40 18 T
40 19 H
40 20 T
40 21 N
40 22 N
40 23 H
40 24 N
40 25 T
40 26 N
40 27 T
40 28 B
40 29 T
40 30 N
40 31 N
40 32 N
40 33 N
40 34 N
40 35 H
40 36 N
40 37 N
40 38 N
40 39 T
40 40 T
40 41 N
40 42 T
40 43 B
40 44 B
40 45 N
40 46 N
40 47 T
40 48 N
40 49 N
40 50 H
41 1 H
41 2 N
41 3 H
41 4 N
41 5 H
41 6 N
41 7 N
41 8 N
41 9 N
41 10 B
41 11 H
41 12 T
41 13 N
41 14 T
41 15 H
41 16 H
41 17 N
41 18 N
41 19 T
41 20 N
41 21 H
41 22 N
41 23 N
41 24 T
41 25 N
41 26 T
41 27 N
41 28 N
41 29 N
41 30 N
41 31 T
41 32 H
41 33 T
41 34 N
41 35 N
41 36 N
41 37 N
41 38 N
41 39 T
41 40 H
41 41 T
41 42 N
41 43 N
41 44 B
41 45 N
41 46 N
41 47 N
41 48 N
41 49 N
41 50 N
42 1 T
42 2 B
42 3 N
42 4 N
42 5 T
42 6 N
42 7 H
42 8 T
42 9 H
42 10 N
42 11 T
42 12 T
42 13 T
42 14 N
42 15 H
42 16 H
42 17 H
42 18 H
42 19 T
42 20 T
42 21 N
42 22 N
42 23 N
42 24 T
42 25 N
42 26 N
42 27 T
42 28 T
42 29 H
42 30 N
42 31 B
42 32 N
42 33 N
42 34 T
42 35 N
42 36 T
42 37 B
42 38 N
42 39 T
42 40 H
42 41 H
42 42 N
42 43 N
42 44 N
42 45 N
42 46 N
42 47 H
42 48 T
42 49 T
42 50 T
43 1 N
43 2 B
43 3 T
43 4 H
43 5 H
43 6 N
43 7 T
43 8 N
43 9 N
43 10 H
43 11 T
43 12 N
43 13 H
43 14 N
43 15 H
43 16 N
43 17 N
43 18 H
43 19 N
43 20 N
43 21 T
43 22 T
43 23 N
43 24 T
43 25 N
43 26 N
43 27 H
43 28 H
43 29 N
43 30 H
43 31 N
43 32 H
43 33 N
43 34 N
43 35 H
43 36 N
43 37 N
43 38 N
43 39 T
43 40 B
43 41 T
43 42 H
43 43 T
43 44 H
43 45 N
43 46 N
43 47 T
43 48 N
43 49 N
43 50 N
44 1 N
44 2 T
44 3 T
44 4 N
44 5 H
44 6 T
44 7 N
44 8 N
44 9 H
44 10 B
44 11 N
44 12 N
44 13 N
44 14 T
44 15 H
44 16 N
44 17 T
44 18 N
44 19 N
44 20 T
44 21 H
44 22 N
44 23 B
44 24 N
44 25 H
44 26 N
44 27 N
44 28 H
44 29 N
44 30 N
44 31 T
44 32 H
44 33 N
44 34 N
44 35 N
44 36 H
44 37 H
44 38 H
44 39 N
44 40 T
44 41 H
44 42 N
44 43 N
44 44 N
44 45 N
44 46 B
44 47 N
44 48 B
44 49 H
44 50 N
45 1 T
45 2 N
45 3 N
45 4 N
45 5 N
45 6 N
45 7 T
45 8 T
45 9 H
45 10 N
45 11 N
45 12 N
45 13 H
45 14 B
45 15 N
45 16 H
45 17 T
45 18 T
45 19 N
45 20 N
45 21 N
45 22 B
45 23 N
45 24 N
45 25 T
45 26 N
45 27 N
45 28 B
45 29 B
45 30 T
45 31 N
45 32 T
45 33 N
45 34 N
45 35 N
45 36 H
45 37 N
45 38 T
45 39 H
45 40 N
45 41 T
45 42 T
45 43 B
45 44 T
45 45 N
45 46 N
45 47 B
45 48 N
45 49 N
45 50 N
46 1 H
46 2 B
46 3 H
46 4 B
46 5 N
46 6 B
46 7 B
46 8 N
46 9 N
46 10 H
46 11 N
46 12 H
46 13 N
46 14 N
46 15 H
46 16 N
46 17 H
46 18 N
46 19 H
46 20 N
46 21 N
46 22 H
46 23 B
46 24 T
46 25 B
46 26 N
46 27 T
46 28 H
46 29 N
46 30 N
46 31 N
46 32 B
46 33 T
46 34 T
46 35 N
46 36 T
46 37 T
46 38 N
46 39 B
46 40 N
46 41 N
46 42 N
46 43 B
46 44 N
46 45 T
46 46 N
46 47 T
46 48 N
46 49 B
46 50 N
47 1 N
47 2 T
47 3 N
47 4 N
47 5 B
47 6 H
47 7 H
47 8 B
47 9 N
47 10 N
47 11 H
47 12 N
47 13 B
47 14 N
47 15 N
47 16 N
47 17 B
47 18 T
47 19 B
47 20 B
47 21 N
47 22 T
47 23 T
47 24 H
47 25 H
47 26 N
47 27 H
47 28 N
47 29 N
47 30 T
47 31 T
47 32 H
