100 50
5 32 H
5 33 N
5 34 N
5 35 H
5 36 N
5 37 N
5 38 H
5 39 B
5 40 N
5 41 H
5 42 N
5 43 H
5 44 N
5 45 T
5 46 N
5 47 N
5 48 H
5 49 T
5 50 T
6 1 N
6 2 N
6 3 N
6 4 N
6 5 T
6 6 T
6 7 B
6 8 N
6 9 B
6 10 H
6 11 N
6 12 N
6 13 T
6 14 B
6 15 N
6 16 B
6 17 B
6 18 H
6 19 B
6 20 H
6 21 N
6 22 H
6 23 N
6 24 T
6 25 B
6 26 N
6 27 H
6 28 N
6 29 N
6 30 T
6 31 H
6 32 N
6 33 H
6 34 B
6 35 N
6 36 N
6 37 H
6 38 N
6 39 T
6 40 N
6 41 B
6 42 T
6 43 T
6 44 T
6 45 N
6 46 N
6 47 N
6 48 B
6 49 H
6 50 N
7 1 N
7 2 N
7 3 N
7 4 B
7 5 T
7 6 N
7 7 T
7 8 H
7 9 N
7 10 B
7 11 H
7 12 N
7 13 B
7 14 T
7 15 N
7 16 B
7 17 T
7 18 N
7 19 H
7 20 B
7 21 N
7 22 T
7 23 T
7 24 T
7 25 N
7 26 N
7 27 N
7 28 N
7 29 N
7 30 N
7 31 N
7 32 N
7 33 T
7 34 N
7 35 T
7 36 N
7 37 T
7 38 N
7 39 B
7 40 N
7 41 N
7 42 T
7 43 N
7 44 H
7 45 H
7 46 B
7 47 N
7 48 N
7 49 N
7 50 N
8 1 H
8 2 T
8 3 H
8 4 T
8 5 N
8 6 N
8 7 N
8 8 B
8 9 T
8 10 H
8 11 N
8 12 N
8 13 H
8 14 N
8 15 N
8 16 B
8 17 N
8 18 T
8 19 H
8 20 B
8 21 H
8 22 N
8 23 T
8 24 H
8 25 H
8 26 N
8 27 N
8 28 N
8 29 N
8 30 H
8 31 T
8 32 T
8 33 H
8 34 N
8 35 T
8 36 T
8 37 N
8 38 N
8 39 N
8 40 T
8 41 N
8 42 T
8 43 H
8 44 N
8 45 T
8 46 N
8 47 T
8 48 T
8 49 N
8 50 H
9 1 N
9 2 N
9 3 N
9 4 B
9 5 N
9 6 N
9 7 H
9 8 H
9 9 B
9 10 N
9 11 N
9 12 N
9 13 N
9 14 N
9 15 N
9 16 B
9 17 N
9 18 B
9 19 N
9 20 N
9 21 N
9 22 H
9 23 H
9 24 N
9 25 N
9 26 H
9 27 N
9 28 H
9 29 N
9 30 N
9 31 H
9 32 N
9 33 T
9 34 N
9 35 N
9 36 T
9 37 H
9 38 T
9 39 N
9 40 N
9 41 T
9 42 H
9 43 H
9 44 T
9 45 N
9 46 T
9 47 H
9 48 N
9 49 N
9 50 H
10 1 N
10 2 N
10 3 N
10 4 H
10 5 H
10 6 H
10 7 N
10 8 T
10 9 H
10 10 N
10 11 N
10 12 H
10 13 H
10 14 N
10 15 N
10 16 N
10 17 T
10 18 H
10 19 B
10 20 N
10 21 B
10 22 T
10 23 H
10 24 H
10 25 N
10 26 T
10 27 N
10 28 H
10 29 N
10 30 B
10 31 T
10 32 N
10 33 N
10 34 H
10 35 N
10 36 N
10 37 H
10 38 T
10 39 H
10 40 N
10 41 N
10 42 N
10 43 N
10 44 B
10 45 N
10 46 N
10 47 N
10 48 N
10 49 B
10 50 N
11 1 B
11 2 N
11 3 N
11 4 H
11 5 T
11 6 N
11 7 N
11 8 H
11 9 N
11 10 H
11 11 H
11 12 N
11 13 N
11 14 T
11 15 N
11 16 N
11 17 N
11 18 H
11 19 N
11 20 B
11 21 H
11 22 B
11 23 N
11 24 T
11 25 N
11 26 N
11 27 B
11 28 N
11 29 N
11 30 N
11 31 H
11 32 H
11 33 T
11 34 T
11 35 H
11 36 N
11 37 N
11 38 T
11 39 B
11 40 H
11 41 N
11 42 T
11 43 N
11 44 H
11 45 T
11 46 N
11 47 N
11 48 N
11 49 N
11 50 N
12 1 N
12 2 N
12 3 N
12 4 N
12 5 N
12 6 H
12 7 N
12 8 N
12 9 H
12 10 H
12 11 N
12 12 N
12 13 T
12 14 H
12 15 N
12 16 T
12 17 T
12 18 B
12 19 H
12 20 H
12 21 N
12 22 T
12 23 T
12 24 N
12 25 T
12 26 N
12 27 T
12 28 H
12 29 N
12 30 H
12 31 T
12 32 H
12 33 H
12 34 N
12 35 H
12 36 T
12 37 N
12 38 N
12 39 T
12 40 N
12 41 N
12 42 T
12 43 H
12 44 H
12 45 N
12 46 N
12 47 N
12 48 N
12 49 N
12 50 N
13 1 N
13 2 T
13 3 N
13 4 N
13 5 N
13 6 H
13 7 N
13 8 N
13 9 T
13 10 H
13 11 H
13 12 N
13 13 N
13 14 N
13 15 N
13 16 T
13 17 T
13 18 N
13 19 N
13 20 T
13 21 T
13 22 N
13 23 N
13 24 H
13 25 N
13 26 N
13 27 N
13 28 N
13 29 H
13 30 H
13 31 N
13 32 T
13 33 N
13 34 H
13 35 N
13 36 N
13 37 T
13 38 T
13 39 N
13 40 N
13 41 B
13 42 N
13 43 T
13 44 H
13 45 T
13 46 H
13 47 T
13 48 H
13 49 B
13 50 N
14 1 N
14 2 H
14 3 B
14 4 T
14 5 N
14 6 T
14 7 N
14 8 B
14 9 T
14 10 N
14 11 N
14 12 N
14 13 B
14 14 N
14 15 T
14 16 B
14 17 H
14 18 T
14 19 H
14 20 T
14 21 T
14 22 N
14 23 N
14 24 H
14 25 N
14 26 H
14 27 N
14 28 N
14 29 N
14 30 T
14 31 H
14 32 H
14 33 N
14 34 N
14 35 N
14 36 N
14 37 N
14 38 N
14 39 H
14 40 N
14 41 T
14 42 T
14 43 T
14 44 N
14 45 N
14 46 N
14 47 N
14 48 N
14 49 B
14 50 N
15 1 H
15 2 N
15 3 T
15 4 B
15 5 N
15 6 B
15 7 N
15 8 H
15 9 H
15 10 H
15 11 N
15 12 T
15 13 H
15 14 N
15 15 N
15 16 B
15 17 B
15 18 N
15 19 N
15 20 H
15 21 N
15 22 N
15 23 B
15 24 N
15 25 N
15 26 N
15 27 H
15 28 B
15 29 N
15 30 N
15 31 N
15 32 N
15 33 N
15 34 N
15 35 N
15 36 N
15 37 H
15 38 N
15 39 N
15 40 N
15 41 N
15 42 B
15 43 N
15 44 N
15 45 N
15 46 B
15 47 T
15 48 T
15 49 H
15 50 H
16 1 H
16 2 N
16 3 N
16 4 N
16 5 T
16 6 B
16 7 N
16 8 T
16 9 N
16 10 T
16 11 T
16 12 N
16 13 H
16 14 H
16 15 N
16 16 T
16 17 H
16 18 N
16 19 N
16 20 H
16 21 N
16 22 N
16 23 N
16 24 N
16 25 N
16 26 N
16 27 B
16 28 N
16 29 T
16 30 T
16 31 N
16 32 H
16 33 T
16 34 N
16 35 T
16 36 H
16 37 T
16 38 H
16 39 N
16 40 N
16 41 H
16 42 T
16 43 N
16 44 N
16 45 H
16 46 H
16 47 H
16 48 N
16 49 N
16 50 N
17 1 T
17 2 T
17 3 N
17 4 N
17 5 H
17 6 T
17 7 T
17 8 B
17 9 N
17 10 N
17 11 N
17 12 N
17 13 N
17 14 H
17 15 N
17 16 N
17 17 N
17 18 N
17 19 T
17 20 N
17 21 T
17 22 N
17 23 N
17 24 N
17 25 H
17 26 T
17 27 N
17 28 N
17 29 T
17 30 B
17 31 H
17 32 N
17 33 H
17 34 T
17 35 H
17 36 H
17 37 H
17 38 T
17 39 N
17 40 N
17 41 N
17 42 H
17 43 N
17 44 B
17 45 H
17 46 T
17 47 B
17 48 T
17 49 B
17 50 B
18 1 N
18 2 N
18 3 B
18 4 N
18 5 N
18 6 H
18 7 H
18 8 B
18 9 N
18 10 N
18 11 N
18 12 H
18 13 H
18 14 N
18 15 N
18 16 N
18 17 N
18 18 H
18 19 T
18 20 H
18 21 T
18 22 N
18 23 T
18 24 T
18 25 B
18 26 N
18 27 N
18 28 N
18 29 N
18 30 T
18 31 N
18 32 N
18 33 N
18 34 N
18 35 H
18 36 B
18 37 T
18 38 N
18 39 N
18 40 H
18 41 N
18 42 T
18 43 H
18 44 T
18 45 T
18 46 N
18 47 N
18 48 T
18 49 N
18 50 B
19 1 B
19 2 T
19 3 B
19 4 N
19 5 N
19 6 N
19 7 T
19 8 N
19 9 T
19 10 N
19 11 B
19 12 H
19 13 T
19 14 H
19 15 N
19 16 H
19 17 H
19 18 N
19 19 T
19 20 N
19 21 T
19 22 B
19 23 T
19 24 H
19 25 H
19 26 N
19 27 N
19 28 N
19 29 H
19 30 T
19 31 N
19 32 N
19 33 H
19 34 N
19 35 H
19 36 N
19 37 T
19 38 N
19 39 T
19 40 N
19 41 T
19 42 B
19 43 T
19 44 N
19 45 N
19 46 H
19 47 T
19 48 T
19 49 N
19 50 N
20 1 N
20 2 N
20 3 N
20 4 B
20 5 B
20 6 H
20 7 T
20 8 B
20 9 T
20 10 N
20 11 H
20 12 N
20 13 N
20 14 T
20 15 H
20 16 T
20 17 N
20 18 B
20 19 T
20 20 T
20 21 H
20 22 N
20 23 N
20 24 N
20 25 N
20 26 N
20 27 N
20 28 N
20 29 B
20 30 N
20 31 T
20 32 H
20 33 N
20 34 N
20 35 B
20 36 N
20 37 B
20 38 H
20 39 N
20 40 N
20 41 N
20 42 H
20 43 H
20 44 T
20 45 T
20 46 N
20 47 N
20 48 N
20 49 N
20 50 T
21 1 N
21 2 H
21 3 T
21 4 N
21 5 N
21 6 N
21 7 N
21 8 N
21 9 N
21 10 B
21 11 N
21 12 N
21 13 N
21 14 B
21 15 T
21 16 T
21 17 N
21 18 H
21 19 N
21 20 T
21 21 H
21 22 N
21 23 N
21 24 N
21 25 T
21 26 H
21 27 T
21 28 H
21 29 T
21 30 B
21 31 N
21 32 N
21 33 N
21 34 H
21 35 N
21 36 B
21 37 N
21 38 H
21 39 N
21 40 B
21 41 T
21 42 H
21 43 H
21 44 B
21 45 T
21 46 N
21 47 N
21 48 B
21 49 H
21 50 B
22 1 N
22 2 N
22 3 N
22 4 T
22 5 N
22 6 H
22 7 N
22 8 T
22 9 T
22 10 N
22 11 B
22 12 N
22 13 N
22 14 N
22 15 B
22 16 H
22 17 T
22 18 N
22 19 N
22 20 T
22 21 H
22 22 T
22 23 N
22 24 N
22 25 N
22 26 N
22 27 N
22 28 T
22 29 H
22 30 N
22 31 N
22 32 N
22 33 N
22 34 N
22 35 N
22 36 N
22 37 T
22 38 H
22 39 N
22 40 H
22 41 N
22 42 B
22 43 T
22 44 T
22 45 N
22 46 N
22 47 N
22 48 N
22 49 H
22 50 T
23 1 N
23 2 N
23 3 N
23 4 N
23 5 N
23 6 N
23 7 N
23 8 T
23 9 N
23 10 N
23 11 N
23 12 B
23 13 N
23 14 H
23 15 H
23 16 H
23 17 N
23 18 B
23 19 N
23 20 H
23 21 N
23 22 T
23 23 H
23 24 T
23 25 T
23 26 N
23 27 T
23 28 N
23 29 B
23 30 T
23 31 N
23 32 N
23 33 B
23 34 N
23 35 T
23 36 B
23 37 H
23 38 H
23 39 N
23 40 H
23 41 N
23 42 B
23 43 N
23 44 N
23 45 H
23 46 H
23 47 N
23 48 H
23 49 N
23 50 T
24 1 N
24 2 H
24 3 N
24 4 T
24 5 N
24 6 T
24 7 N
24 8 N
24 9 N
24 10 T
24 11 B
24 12 N
24 13 N
24 14 T
24 15 N
24 16 N
24 17 N
24 18 N
24 19 T
24 20 T
24 21 H
24 22 H
24 23 N
24 24 N
24 25 N
24 26 N
24 27 T
24 28 N
24 29 H
24 30 N
24 31 H
24 32 N
24 33 N
24 34 H
24 35 H
24 36 H
24 37 N
24 38 H
24 39 H
24 40 N
24 41 B
24 42 H
24 43 N
24 44 H
24 45 N
24 46 T
24 47 N
24 48 T
24 49 N
24 50 N
25 1 N
25 2 N
25 3 N
25 4 N
25 5 B
25 6 T
25 7 T
25 8 T
25 9 N
25 10 N
25 11 N
25 12 N
25 13 N
25 14 N
25 15 B
25 16 N
25 17 N
25 18 N
25 19 N
25 20 N
25 21 N
25 22 T
25 23 T
25 24 B
25 25 T
25 26 N
25 27 N
25 28 N
25 29 N
25 30 T
25 31 B
25 32 N
25 33 N
25 34 T
25 35 N
25 36 N
25 37 N
25 38 N
25 39 N
25 40 N
25 41 N
25 42 T
25 43 N
25 44 N
25 45 N
25 46 H
25 47 N
25 48 N
25 49 N
25 50 T
26 1 N
26 2 N
26 3 T
26 4 N
26 5 H
26 6 T
26 7 B
26 8 T
26 9 H
26 10 H
26 11 N
26 12 N
26 13 N
26 14 B
26 15 N
26 16 N
26 17 N
26 18 B
26 19 N
26 20 N
26 21 H
26 22 H
26 23 H
26 24 T
26 25 N
26 26 H
26 27 N
26 28 N
26 29 N
26 30 N
26 31 N
26 32 T
26 33 T
26 34 N
26 35 N
26 36 N
26 37 T
26 38 N
26 39 T
26 40 N
26 41 B
26 42 T
26 43 N
26 44 H
26 45 T
26 46 N
26 47 N
26 48 H
26 49 N
26 50 H
27 1 H
27 2 T
27 3 N
27 4 H
27 5 H
27 6 H
27 7 N
27 8 N
27 9 B
27 10 H
27 11 N
27 12 N
27 13 H
27 14 T
27 15 T
27 16 T
27 17 T
27 18 T
27 19 B
27 20 T
27 21 N
27 22 N
27 23 T
27 24 N
27 25 T
27 26 H
27 27 N
27 28 N
27 29 N
27 30 T
27 31 H
27 32 N
27 33 N
27 34 N
27 35 B
27 36 N
27 37 N
27 38 N
27 39 H
27 40 H
27 41 N
27 42 N
27 43 T
27 44 H
27 45 T
27 46 H
27 47 N
27 48 N
27 49 N
27 50 B
28 1 N
28 2 T
28 3 B
28 4 T
28 5 B
28 6 H
28 7 H
28 8 N
28 9 N
28 10 N
28 11 T
28 12 T
28 13 T
28 14 T
28 15 N
28 16 N
28 17 H
28 18 H
28 19 B
28 20 N
28 21 N
28 22 B
28 23 H
28 24 T
28 25 T
28 26 H
28 27 T
28 28 T
28 29 N
28 30 N
28 31 N
28 32 N
28 33 N
28 34 N
28 35 N
28 36 B
28 37 T
28 38 B
28 39 N
28 40 B
28 41 N
28 42 N
28 43 T
28 44 N
28 45 N
28 46 N
28 47 B
28 48 N
28 49 N
28 50 N
29 1 T
29 2 B
29 3 N
29 4 H
29 5 T
29 6 N
29 7 B
29 8 T
29 9 H
29 10 N
29 11 N
29 12 H
29 13 N
29 14 N
29 15 H
29 16 N
29 17 N
29 18 N
29 19 T
29 20 B
29 21 T
29 22 N
29 23 T
29 24 H
29 25 N
29 26 N
29 27 N
29 28 H
29 29 H
29 30 H
29 31 H
29 32 N
29 33 T
29 34 N
29 35 N
29 36 N
29 37 T
29 38 H
29 39 H
29 40 T
29 41 H
29 42 N
29 43 B
29 44 N
29 45 H
29 46 H
29 47 N
29 48 H
29 49 H
29 50 N
30 1 T
30 2 N
30 3 H
30 4 N
30 5 N
30 6 H
30 7 T
30 8 N
30 9 T
30 10 N
30 11 H
30 12 T
30 13 H
30 14 N
30 15 N
30 16 N
30 17 T
30 18 H
30 19 H
30 20 H
30 21 N
30 22 N
30 23 N
30 24 N
30 25 H
30 26 N
30 27 N
30 28 H
30 29 N
30 30 T
30 31 N
30 32 H
30 33 N
30 34 B
30 35 H
30 36 T
30 37 N
30 38 T
30 39 T
30 40 N
30 41 H
30 42 T
30 43 N
30 44 T
30 45 T
30 46 N
30 47 N
30 48 N
30 49 N
30 50 T
31 1 T
31 2 H
31 3 N
31 4 N
31 5 N
31 6 N
31 7 H
31 8 T
31 9 N
31 10 H
31 11 N
31 12 N
31 13 N
31 14 H
31 15 N
31 16 N
31 17 H
31 18 N
31 19 N
31 20 B
31 21 T
31 22 H
31 23 N
31 24 N
31 25 N
31 26 B
31 27 N
31 28 N
31 29 N
31 30 N
31 31 H
31 32 H
31 33 N
31 34 N
31 35 N
31 36 T
31 37 N
31 38 N
31 39 N
31 40 T
31 41 N
31 42 B
31 43 H
31 44 N
31 45 N
31 46 H
31 47 N
31 48 N
31 49 B
31 50 N
32 1 T
32 2 N
32 3 H
32 4 H
32 5 T
32 6 B
32 7 N
32 8 B
32 9 H
32 10 N
32 11 H
32 12 H
32 13 N
32 14 T
32 15 H
32 16 N
32 17 N
32 18 N
32 19 H
32 20 H
32 21 N
32 22 N
32 23 N
32 24 N
32 25 N
32 26 T
32 27 H
32 28 B
32 29 N
32 30 N
32 31 N
32 32 T
32 33 T
32 34 H
32 35 B
32 36 T
32 37 B
32 38 N
32 39 H
32 40 N
32 41 N
32 42 N
32 43 N
32 44 H
32 45 T
32 46 T
32 47 N
32 48 T
32 49 H
32 50 N
33 1 N
33 2 H
33 3 N
33 4 T
33 5 H
33 6 B
33 7 H
33 8 T
33 9 T
33 10 N
33 11 T
33 12 H
33 13 N
33 14 N
33 15 N
33 16 N
33 17 N
33 18 N
33 19 N
33 20 T
33 21 H
33 22 N
33 23 N
33 24 N
33 25 N
33 26 N
33 27 H
33 28 N
33 29 T
33 30 H
33 31 N
33 32 N
33 33 H
33 34 H
33 35 N
33 36 N
33 37 N
33 38 B
33 39 T
33 40 N
33 41 H
33 42 N
33 43 T
33 44 H
33 45 T
33 46 B
33 47 N
33 48 B
33 49 T
33 50 T
34 1 T
34 2 H
34 3 N
34 4 B
34 5 N
34 6 N
34 7 N
34 8 N
34 9 N
34 10 N
34 11 T
34 12 N
34 13 N
34 14 H
34 15 H
34 16 N
34 17 T
34 18 T
34 19 T
34 20 N
34 21 T
34 22 B
34 23 N
34 24 N
34 25 N
34 26 N
34 27 B
34 28 N
34 29 N
34 30 N
34 31 H
34 32 H
34 33 T
34 34 N
34 35 N
34 36 T
34 37 T
34 38 H
34 39 N
34 40 N
34 41 N
34 42 N
34 43 H
34 44 H
34 45 T
34 46 N
34 47 B
34 48 T
34 49 T
34 50 T
35 1 N
35 2 N
35 3 H
35 4 T
35 5 N
35 6 B
35 7 B
35 8 N
35 9 H
35 10 N
35 11 N
35 12 N
35 13 B
35 14 N
35 15 H
35 16 T
35 17 H
35 18 T
35 19 H
35 20 H
35 21 B
35 22 T
35 23 H
35 24 N
35 25 N
35 26 N
35 27 H
35 28 N
35 29 N
35 30 T
35 31 N
35 32 B
35 33 N
35 34 H
35 35 N
35 36 N
35 37 N
35 38 B
35 39 T
35 40 N
35 41 H
35 42 T
35 43 N
35 44 N
35 45 H
35 46 N
35 47 B
35 48 T
35 49 N
35 50 N
36 1 N
36 2 N
36 3 N
36 4 N
36 5 T
36 6 H
36 7 N
36 8 T
36 9 N
36 10 T
36 11 T
36 12 H
36 13 T
36 14 T
36 15 N
36 16 T
36 17 N
36 18 B
36 19 T
36 20 N
36 21 N
36 22 N
36 23 H
36 24 T
36 25 T
36 26 H
36 27 H
36 28 H
36 29 H
36 30 T
36 31 T
36 32 N
36 33 H
36 34 N
36 35 N
36 36 N
36 37 H
36 38 N
36 39 B
36 40 H
36 41 H
36 42 H
36 43 H
36 44 N
36 45 N
36 46 N
36 47 H
36 48 T
36 49 N
36 50 B
37 1 N
37 2 H
37 3 N
37 4 H
37 5 H
37 6 N
37 7 H
37 8 T
37 9 T
37 10 N
37 11 N
37 12 T
37 13 B
37 14 H
37 15 N
37 16 N
37 17 T
37 18 N
37 19 T
37 20 H
37 21 T
37 22 N
37 23 N
37 24 N
37 25 H
37 26 H
37 27 N
37 28 N
37 29 N
37 30 N
37 31 T
37 32 T
37 33 N
37 34 H
37 35 B
37 36 T
37 37 H
37 38 T
37 39 N
37 40 T
37 41 N
37 42 T
37 43 N
37 44 N
37 45 B
37 46 H
37 47 N
37 48 N
37 49 T
37 50 T
38 1 B
38 2 N
38 3 N
38 4 H
38 5 N
38 6 N
38 7 T
38 8 N
38 9 B
38 10 N
38 11 N
38 12 T
38 13 B
38 14 T
38 15 T
38 16 T
38 17 H
38 18 N
38 19 T
38 20 T
38 21 H
38 22 B
38 23 N
38 24 N
38 25 N
38 26 N
38 27 N
38 28 H
38 29 N
38 30 N
38 31 T
38 32 N
38 33 T
38 34 N
38 35 B
38 36 N
38 37 N
38 38 N
38 39 N
38 40 N
38 41 N
38 42 N
38 43 N
38 44 H
38 45 N
38 46 T
38 47 N
38 48 T
38 49 B
38 50 N
39 1 B
39 2 H
39 3 B
39 4 T
39 5 N
39 6 N
39 7 N
39 8 T
39 9 T
39 10 H
39 11 N
39 12 N
39 13 T
39 14 N
39 15 B
39 16 N
39 17 N
39 18 T
39 19 N
39 20 T
39 21 B
39 22 N
39 23 N
39 24 H
39 25 T
39 26 N
39 27 N
39 28 H
39 29 N
39 30 H
39 31 N
39 32 N
39 33 H
39 34 N
39 35 N
39 36 N
39 37 B
39 38 H
39 39 N
39 40 T
39 41 H
39 42 T
39 43 N
39 44 N
39 45 H
39 46 N
39 47 T
39 48 B
39 49 B
39 50 B
40 1 H
40 2 N
40 3 H
40 4 N
40 5 T
40 6 T
40 7 T
40 8 N
40 9 N
40 10 H
40 11 H
40 12 N
40 13 N
40 14 H
40 15 H
40 16 T
40 17 N
40 18 N
40 19 N
40 20 T
40 21 N
40 22 B
40 23 H
40 24 T
40 25 H
40 26 H
40 27 N
40 28 N
40 29 H
40 30 H
40 31 T
40 32 N
40 33 H
40 34 T
40 35 H
40 36 T
40 37 N
40 38 N
40 39 T
40 40 H
40 41 H
40 42 N
40 43 N
40 44 N
40 45 T
40 46 N
40 47 N
40 48 N
40 49 B
40 50 N
41 1 N
41 2 H
41 3 N
41 4 H
41 5 T
41 6 N
41 7 N
41 8 N
41 9 N
41 10 T
41 11 H
41 12 T
41 13 N
41 14 H
41 15 B
41 16 N
41 17 H
41 18 N
41 19 N
41 20 T
41 21 B
41 22 N
41 23 T
41 24 N
41 25 N
41 26 N
41 27 N
41 28 N
41 29 T
41 30 H
41 31 N
41 32 N
41 33 N
41 34 T
41 35 B
41 36 H
41 37 H
41 38 B
41 39 T
41 40 N
41 41 N
41 42 T
41 43 N
41 44 N
41 45 H
41 46 H
41 47 H
41 48 N
41 49 H
41 50 H
42 1 H
42 2 H
42 3 N
42 4 N
42 5 H
42 6 N
42 7 H
42 8 N
42 9 N
42 10 N
42 11 N
42 12 T
42 13 N
42 14 N
42 15 N
42 16 H
42 17 B
42 18 N
42 19 N
42 20 T
42 21 N
42 22 T
42 23 N
42 24 N
42 25 N
42 26 N
42 27 T
42 28 T
42 29 H
42 30 T
42 31 N
42 32 N
42 33 H
42 34 T
42 35 N
42 36 H
42 37 H
42 38 N
42 39 T
42 40 T
42 41 N
42 42 N
42 43 T
42 44 T
42 45 N
42 46 N
42 47 N
42 48 N
42 49 H
42 50 N
43 1 N
43 2 B
43 3 N
43 4 T
43 5 N
43 6 B
43 7 H
43 8 N
43 9 N
43 10 T
43 11 H
43 12 N
43 13 B
43 14 T
43 15 N
43 16 N
43 17 H
43 18 B
43 19 H
43 20 N
43 21 N
43 22 B
43 23 T
43 24 H
43 25 T
43 26 T
43 27 H
43 28 H
43 29 H
43 30 N
43 31 N
43 32 H
43 33 T
43 34 H
43 35 N
43 36 N
43 37 B
43 38 H
43 39 N
43 40 H
43 41 H
43 42 N
43 43 T
43 44 N
43 45 N
43 46 T
43 47 N
43 48 T
43 49 N
43 50 N
44 1 N
44 2 H
44 3 H
44 4 B
44 5 N
44 6 T
44 7 N
44 8 N
44 9 N
44 10 N
44 11 B
44 12 N
44 13 N
44 14 T
44 15 T
44 16 N
44 17 T
44 18 B
44 19 N
44 20 N
44 21 T
44 22 H
44 23 B
44 24 H
44 25 B
44 26 N
44 27 T
44 28 N
44 29 N
44 30 H
44 31 N
44 32 N
44 33 T
44 34 N
44 35 N
44 36 N
44 37 N
44 38 N
44 39 N
44 40 N
44 41 H
44 42 T
44 43 H
44 44 T
44 45 B
44 46 N
44 47 N
44 48 T
44 49 H
44 50 H
45 1 H
45 2 H
45 3 H
45 4 B
45 5 B
45 6 H
45 7 N
45 8 H
45 9 H
45 10 B
45 11 N
45 12 N
45 13 N
45 14 B
45 15 N
45 16 H
45 17 N
45 18 B
45 19 N
45 20 T
45 21 T
45 22 N
45 23 N
45 24 N
45 25 H
45 26 N
45 27 H
45 28 N
45 29 N
45 30 N
45 31 N
45 32 N
45 33 N
45 34 N
45 35 H
45 36 N
45 37 N
45 38 N
45 39 N
45 40 T
45 41 T
45 42 N
45 43 N
45 44 H
45 45 T
45 46 T
45 47 B
45 48 N
45 49 H
45 50 N
46 1 N
46 2 N
46 3 N
46 4 T
46 5 T
46 6 N
46 7 N
46 8 T
46 9 N
46 10 N
46 11 H
46 12 H
46 13 N
46 14 H
46 15 B
46 16 N
46 17 B
46 18 H
46 19 N
46 20 H
46 21 N
46 22 N
46 23 T
46 24 N
46 25 N
46 26 N
46 27 B
46 28 T
46 29 N
46 30 N
46 31 N
46 32 T
46 33 B
46 34 N
46 35 T
46 36 T
46 37 N
46 38 N
46 39 N
46 40 N
46 41 N
46 42 N
46 43 H
46 44 T
46 45 N
46 46 H
46 47 N
46 48 N
46 49 N
46 50 N
47 1 N
47 2 N
47 3 N
47 4 N
47 5 N
47 6 T
47 7 H
47 8 H
47 9 T
47 10 T
47 11 N
47 12 H
47 13 N
47 14 H
47 15 B
47 16 H
47 17 N
47 18 N
47 19 N
47 20 H
47 21 N
47 22 H
47 23 N
47 24 N
47 25 T
47 26 H
47 27 N
47 28 N
47 29 N
47 30 B
47 31 T
47 32 H
